"","X","album_name","track_title","track_n","line","word","sentiment","x"
"7852",7254,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,25,"real","trust",7254
"7853",7255,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,26,"guess","surprise",7255
"7854",7255,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,26,"deserve","anger",7255
"7855",7255,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,26,"deserve","anticipation",7255
"7856",7255,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,26,"deserve","trust",7255
"7857",7256,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,27,"word","trust",7256
"7858",7257,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,28,"guess","surprise",7257
"7859",7257,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,28,"deserve","anger",7257
"7860",7257,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,28,"deserve","anticipation",7257
"7861",7257,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,28,"deserve","trust",7257
"7862",7258,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,29,"dirt","disgust",7258
"7863",7260,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,31,"daughter","joy",7260
"7864",7267,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,38,"merry","joy",7267
"7865",7268,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,39,"bout","anger",7268
"7866",7268,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,39,"real","trust",7268
"7867",7268,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,39,"shit","anger",7268
"7868",7268,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,39,"shit","disgust",7268
"7869",7269,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,40,"deal","anticipation",7269
"7870",7269,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,40,"deal","joy",7269
"7871",7269,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,40,"deal","surprise",7269
"7872",7269,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,40,"deal","trust",7269
"7873",7270,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,41,"shit","anger",7270
"7874",7270,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,41,"shit","disgust",7270
"7875",7272,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,43,"friend","joy",7272
"7876",7272,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,43,"friend","trust",7272
"7877",7273,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,44,"crazy","anger",7273
"7878",7273,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,44,"crazy","fear",7273
"7879",7273,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,44,"crazy","sadness",7273
"7880",7275,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,46,"honest","anger",7275
"7881",7275,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,46,"honest","disgust",7275
"7882",7275,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,46,"honest","fear",7275
"7883",7275,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,46,"honest","joy",7275
"7884",7275,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,46,"honest","sadness",7275
"7885",7275,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,46,"honest","trust",7275
"7886",7276,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,47,"money","anger",7276
"7887",7276,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,47,"money","anticipation",7276
"7888",7276,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,47,"money","joy",7276
"7889",7276,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,47,"money","surprise",7276
"7890",7276,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,47,"money","trust",7276
"7891",7276,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,47,"enemy","anger",7276
"7892",7276,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,47,"enemy","disgust",7276
"7893",7276,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,47,"enemy","fear",7276
"7894",7277,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,48,"real","trust",7277
"7895",7280,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,51,"real","trust",7280
"7896",7281,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,52,"real","trust",7281
"7897",7282,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,53,"real","trust",7282
"7898",7284,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,55,"fall","sadness",7284
"7899",7288,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,59,"real","trust",7288
"7900",7293,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,64,"hate","anger",7293
"7901",7293,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,64,"hate","disgust",7293
"7902",7293,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,64,"hate","fear",7293
"7903",7293,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,64,"hate","sadness",7293
"7904",7293,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,64,"hope","anticipation",7293
"7905",7293,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,64,"hope","joy",7293
"7906",7293,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,64,"hope","surprise",7293
"7907",7293,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,64,"hope","trust",7293
"7908",7297,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,68,"argument","anger",7297
"7909",7300,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,71,"real","trust",7300
"7910",7303,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,74,"real","trust",7303
"7911",7304,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,75,"guess","surprise",7304
"7912",7304,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,75,"deserve","anger",7304
"7913",7304,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,75,"deserve","anticipation",7304
"7914",7304,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,75,"deserve","trust",7304
"7915",7305,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,76,"word","trust",7305
"7916",7306,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,77,"guess","surprise",7306
"7917",7306,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,77,"deserve","anger",7306
"7918",7306,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,77,"deserve","anticipation",7306
"7919",7306,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,77,"deserve","trust",7306
"7920",7307,"The Life Of Pablo","Real Friends (Ft. Ty Dolla $ign)",12,78,"dirt","disgust",7307
"7921",7308,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,1,"lost","sadness",7308
"7922",7310,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,3,"found","joy",7310
"7923",7310,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,3,"found","trust",7310
"7924",7312,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,5,"lost","sadness",7312
"7925",7314,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,7,"found","joy",7314
"7926",7314,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,7,"found","trust",7314
"7927",7316,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,9,"lost","sadness",7316
"7928",7316,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,9,"found","joy",7316
"7929",7316,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,9,"found","trust",7316
"7930",7318,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,11,"found","joy",7318
"7931",7318,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,11,"found","trust",7318
"7932",7321,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,14,"wild","surprise",7321
"7933",7322,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,15,"wild","surprise",7322
"7934",7322,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,15,"wild","surprise",7322
"7935",7323,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,16,"wild","surprise",7323
"7936",7325,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,18,"love","joy",7325
"7937",7326,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,19,"love","joy",7326
"7938",7326,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,19,"love","joy",7326
"7939",7327,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,20,"found","joy",7327
"7940",7327,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,20,"found","trust",7327
"7941",7327,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,20,"found","joy",7327
"7942",7327,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,20,"found","trust",7327
"7943",7331,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,24,"wild","surprise",7331
"7944",7332,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,25,"wild","surprise",7332
"7945",7332,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,25,"wild","surprise",7332
"7946",7333,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,26,"wild","surprise",7333
"7947",7334,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,27,"lost","sadness",7334
"7948",7334,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,27,"doubt","fear",7334
"7949",7334,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,27,"doubt","sadness",7334
"7950",7334,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,27,"doubt","trust",7334
"7951",7335,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,28,"cry","sadness",7335
"7952",7336,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,29,"cry","sadness",7336
"7953",7337,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,30,"fool","disgust",7337
"7954",7338,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,31,"lie","anger",7338
"7955",7338,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,31,"lie","disgust",7338
"7956",7338,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,31,"lie","sadness",7338
"7957",7338,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,31,"true","joy",7338
"7958",7338,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,31,"true","trust",7338
"7959",7339,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,32,"fire","fear",7339
"7960",7339,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,32,"fight","anger",7339
"7961",7339,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,32,"fight","fear",7339
"7962",7342,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,35,"true","joy",7342
"7963",7342,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,35,"true","trust",7342
"7964",7343,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,36,"bad","anger",7343
"7965",7343,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,36,"bad","disgust",7343
"7966",7343,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,36,"bad","fear",7343
"7967",7343,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,36,"bad","sadness",7343
"7968",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","anger",7344
"7969",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","disgust",7344
"7970",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","fear",7344
"7971",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","sadness",7344
"7972",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","anger",7344
"7973",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","disgust",7344
"7974",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","fear",7344
"7975",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","sadness",7344
"7976",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","anger",7344
"7977",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","disgust",7344
"7978",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","fear",7344
"7979",7344,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,37,"bad","sadness",7344
"7980",7345,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,38,"lost","sadness",7345
"7981",7347,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,40,"found","joy",7347
"7982",7347,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,40,"found","trust",7347
"7983",7347,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,40,"heartache","sadness",7347
"7984",7349,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,42,"lost","sadness",7349
"7985",7350,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,43,"flesh","disgust",7350
"7986",7351,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,44,"found","joy",7351
"7987",7351,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,44,"found","trust",7351
"7988",7352,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,45,"found","joy",7352
"7989",7352,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,45,"found","trust",7352
"7990",7353,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,46,"wild","surprise",7353
"7991",7353,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,46,"wild","surprise",7353
"7992",7354,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,47,"wild","surprise",7354
"7993",7354,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,47,"wild","surprise",7354
"7994",7355,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,48,"wild","surprise",7355
"7995",7355,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,48,"wild","surprise",7355
"7996",7357,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,50,"lost","sadness",7357
"7997",7357,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,50,"found","joy",7357
"7998",7357,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,50,"found","trust",7357
"7999",7359,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,52,"real","trust",7359
"8000",7359,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,52,"shit","anger",7359
"8001",7359,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,52,"shit","disgust",7359
"8002",7360,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,53,"trip","surprise",7360
"8003",7360,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,53,"trip","surprise",7360
"8004",7360,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,53,"whip","anger",7360
"8005",7361,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,54,"shit","anger",7361
"8006",7361,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,54,"shit","disgust",7361
"8007",7362,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,55,"shit","anger",7362
"8008",7362,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,55,"shit","disgust",7362
"8009",7362,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,55,"laugh","joy",7362
"8010",7362,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,55,"laugh","surprise",7362
"8011",7363,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,56,"baby","joy",7363
"8012",7372,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,65,"baby","joy",7372
"8013",7376,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,69,"cover","trust",7376
"8014",7380,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,73,"love","joy",7380
"8015",7381,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,74,"cover","trust",7381
"8016",7381,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,74,"saint","anticipation",7381
"8017",7381,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,74,"saint","joy",7381
"8018",7381,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,74,"saint","surprise",7381
"8019",7381,"The Life Of Pablo","Wolves (Ft. Sia & Vic Mensa)",13,74,"saint","trust",7381
"8020",7386,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)",14,3,"dark","sadness",7386
"8021",7390,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)",14,7,"precious","anticipation",7390
"8022",7390,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)",14,7,"precious","joy",7390
"8023",7390,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)",14,7,"precious","surprise",7390
"8024",7391,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)",14,8,"found","joy",7391
"8025",7391,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)",14,8,"found","trust",7391
"8026",7391,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)",14,8,"found","joy",7391
"8027",7391,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)",14,8,"found","trust",7391
"8028",7392,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)",14,9,"found","joy",7392
"8029",7392,"The Life Of Pablo","Frank's Track (Ft. Frank Ocean)",14,9,"found","trust",7392
"8030",7394,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,2,"boy","disgust",7394
"8031",7396,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,4,"love","joy",7396
"8032",7402,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,10,"official","trust",7402
"8033",7406,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,14,"shout","anger",7406
"8034",7406,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,14,"shout","surprise",7406
"8035",7407,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,15,"love","joy",7407
"8036",7409,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,17,"hit","anger",7409
"8037",7413,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,21,"flesh","disgust",7413
"8038",7414,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,22,"flesh","disgust",7414
"8039",7415,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,23,"shout","anger",7415
"8040",7415,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,23,"shout","surprise",7415
"8041",7417,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,25,"love","joy",7417
"8042",7418,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,26,"honor","trust",7418
"8043",7419,"The Life Of Pablo","Siiiiiiiiilver Surffffeeeeer Intermission (Ft. Max B)",15,27,"baby","joy",7419
"8044",7420,"The Life Of Pablo","30 Hours",16,1,"baby","joy",7420
"8045",7420,"The Life Of Pablo","30 Hours",16,1,"lion","fear",7420
"8046",7423,"The Life Of Pablo","30 Hours",16,4,"happy","anticipation",7423
"8047",7423,"The Life Of Pablo","30 Hours",16,4,"happy","joy",7423
"8048",7423,"The Life Of Pablo","30 Hours",16,4,"happy","trust",7423
"8049",7425,"The Life Of Pablo","30 Hours",16,6,"guess","surprise",7425
"8050",7426,"The Life Of Pablo","30 Hours",16,7,"damages","sadness",7426
"8051",7429,"The Life Of Pablo","30 Hours",16,10,"bitch","anger",7429
"8052",7429,"The Life Of Pablo","30 Hours",16,10,"bitch","disgust",7429
"8053",7429,"The Life Of Pablo","30 Hours",16,10,"bitch","fear",7429
"8054",7429,"The Life Of Pablo","30 Hours",16,10,"bitch","sadness",7429
"8055",7432,"The Life Of Pablo","30 Hours",16,13,"hit","anger",7432
"8056",7437,"The Life Of Pablo","30 Hours",16,18,"time","anticipation",7437
"8057",7438,"The Life Of Pablo","30 Hours",16,19,"time","anticipation",7438
"8058",7438,"The Life Of Pablo","30 Hours",16,19,"time","anticipation",7438
"8059",7444,"The Life Of Pablo","30 Hours",16,25,"nervous","anticipation",7444
"8060",7444,"The Life Of Pablo","30 Hours",16,25,"nervous","fear",7444
"8061",7444,"The Life Of Pablo","30 Hours",16,25,"secret","trust",7444
"8062",7446,"The Life Of Pablo","30 Hours",16,27,"expedition","anticipation",7446
"8063",7446,"The Life Of Pablo","30 Hours",16,27,"edition","anticipation",7446
"8064",7448,"The Life Of Pablo","30 Hours",16,29,"school","trust",7448
"8065",7450,"The Life Of Pablo","30 Hours",16,31,"love","joy",7450
"8066",7451,"The Life Of Pablo","30 Hours",16,32,"happy","anticipation",7451
"8067",7451,"The Life Of Pablo","30 Hours",16,32,"happy","joy",7451
"8068",7451,"The Life Of Pablo","30 Hours",16,32,"happy","trust",7451
"8069",7453,"The Life Of Pablo","30 Hours",16,34,"hot","anger",7453
"8070",7458,"The Life Of Pablo","30 Hours",16,39,"waffle","anger",7458
"8071",7458,"The Life Of Pablo","30 Hours",16,39,"waffle","sadness",7458
"8072",7458,"The Life Of Pablo","30 Hours",16,39,"start","anticipation",7458
"8073",7461,"The Life Of Pablo","30 Hours",16,42,"time","anticipation",7461
"8074",7462,"The Life Of Pablo","30 Hours",16,43,"guess","surprise",7462
"8075",7464,"The Life Of Pablo","30 Hours",16,45,"remains","disgust",7464
"8076",7464,"The Life Of Pablo","30 Hours",16,45,"remains","fear",7464
"8077",7464,"The Life Of Pablo","30 Hours",16,45,"remains","trust",7464
"8078",7464,"The Life Of Pablo","30 Hours",16,45,"lose","anger",7464
"8079",7464,"The Life Of Pablo","30 Hours",16,45,"lose","disgust",7464
"8080",7464,"The Life Of Pablo","30 Hours",16,45,"lose","fear",7464
"8081",7464,"The Life Of Pablo","30 Hours",16,45,"lose","sadness",7464
"8082",7464,"The Life Of Pablo","30 Hours",16,45,"lose","surprise",7464
"8083",7470,"The Life Of Pablo","30 Hours",16,51,"shit","anger",7470
"8084",7470,"The Life Of Pablo","30 Hours",16,51,"shit","disgust",7470
"8085",7474,"The Life Of Pablo","30 Hours",16,55,"mad","anger",7474
"8086",7474,"The Life Of Pablo","30 Hours",16,55,"mad","disgust",7474
"8087",7474,"The Life Of Pablo","30 Hours",16,55,"mad","fear",7474
"8088",7474,"The Life Of Pablo","30 Hours",16,55,"mad","sadness",7474
"8089",7475,"The Life Of Pablo","30 Hours",16,56,"bout","anger",7475
"8090",7475,"The Life Of Pablo","30 Hours",16,56,"kill","fear",7475
"8091",7475,"The Life Of Pablo","30 Hours",16,56,"kill","sadness",7475
"8092",7477,"The Life Of Pablo","30 Hours",16,58,"kill","fear",7477
"8093",7477,"The Life Of Pablo","30 Hours",16,58,"kill","sadness",7477
"8094",7484,"The Life Of Pablo","30 Hours",16,65,"mad","anger",7484
"8095",7484,"The Life Of Pablo","30 Hours",16,65,"mad","disgust",7484
"8096",7484,"The Life Of Pablo","30 Hours",16,65,"mad","fear",7484
"8097",7484,"The Life Of Pablo","30 Hours",16,65,"mad","sadness",7484
"8098",7486,"The Life Of Pablo","30 Hours",16,67,"school","trust",7486
"8099",7490,"The Life Of Pablo","30 Hours",16,71,"shit","anger",7490
"8100",7490,"The Life Of Pablo","30 Hours",16,71,"shit","disgust",7490
"8101",7491,"The Life Of Pablo","30 Hours",16,72,"school","trust",7491
"8102",7493,"The Life Of Pablo","30 Hours",16,74,"school","trust",7493
"8103",7497,"The Life Of Pablo","30 Hours",16,78,"bonus","anticipation",7497
"8104",7497,"The Life Of Pablo","30 Hours",16,78,"bonus","joy",7497
"8105",7497,"The Life Of Pablo","30 Hours",16,78,"bonus","surprise",7497
"8106",7497,"The Life Of Pablo","30 Hours",16,78,"track","anticipation",7497
"8107",7497,"The Life Of Pablo","30 Hours",16,78,"bonus","anticipation",7497
"8108",7497,"The Life Of Pablo","30 Hours",16,78,"bonus","joy",7497
"8109",7497,"The Life Of Pablo","30 Hours",16,78,"bonus","surprise",7497
"8110",7499,"The Life Of Pablo","30 Hours",16,80,"favorite","joy",7499
"8111",7499,"The Life Of Pablo","30 Hours",16,80,"favorite","trust",7499
"8112",7499,"The Life Of Pablo","30 Hours",16,80,"bonus","anticipation",7499
"8113",7499,"The Life Of Pablo","30 Hours",16,80,"bonus","joy",7499
"8114",7499,"The Life Of Pablo","30 Hours",16,80,"bonus","surprise",7499
"8115",7500,"The Life Of Pablo","30 Hours",16,81,"kick","anger",7500
"8116",7501,"The Life Of Pablo","30 Hours",16,82,"garden","joy",7501
"8117",7503,"The Life Of Pablo","30 Hours",16,84,"shit","anger",7503
"8118",7503,"The Life Of Pablo","30 Hours",16,84,"shit","disgust",7503
"8119",7508,"The Life Of Pablo","30 Hours",16,89,"bout","anger",7508
"8120",7513,"The Life Of Pablo","30 Hours",16,94,"team","trust",7513
"8121",7513,"The Life Of Pablo","30 Hours",16,94,"team","trust",7513
"8122",7513,"The Life Of Pablo","30 Hours",16,94,"music","joy",7513
"8123",7513,"The Life Of Pablo","30 Hours",16,94,"music","sadness",7513
"8124",7513,"The Life Of Pablo","30 Hours",16,94,"team","trust",7513
"8125",7514,"The Life Of Pablo","30 Hours",16,95,"shout","anger",7514
"8126",7514,"The Life Of Pablo","30 Hours",16,95,"shout","surprise",7514
"8127",7515,"The Life Of Pablo","30 Hours",16,96,"shout","anger",7515
"8128",7515,"The Life Of Pablo","30 Hours",16,96,"shout","surprise",7515
"8129",7515,"The Life Of Pablo","30 Hours",16,96,"track","anticipation",7515
"8130",7518,"The Life Of Pablo","30 Hours",16,99,"brother","trust",7518
