"","x","album_name","track_title","word","sentiment","method"
"486",1302,"The College Dropout","Family Business","deny",-2,"AFINN"
"487",1302,"The College Dropout","Family Business","straight",1,"AFINN"
"488",1310,"The College Dropout","Family Business","worst",-3,"AFINN"
"489",1313,"The College Dropout","Family Business","fit",1,"AFINN"
"490",1321,"The College Dropout","Family Business","creative",2,"AFINN"
"491",1322,"The College Dropout","Family Business","god",1,"AFINN"
"492",1324,"The College Dropout","Family Business","niggas",-5,"AFINN"
"493",1325,"The College Dropout","Family Business","niggas",-5,"AFINN"
"494",1327,"The College Dropout","Family Business","love",3,"AFINN"
"495",1334,"The College Dropout","Family Business","fine",2,"AFINN"
"496",1336,"The College Dropout","Family Business","diamond",2,"AFINN"
"497",1343,"The College Dropout","Family Business","care",2,"AFINN"
"498",1357,"The College Dropout","Family Business","stop",-1,"AFINN"
"499",1359,"The College Dropout","Family Business","care",2,"AFINN"
"500",1363,"The College Dropout","Last Call","fuck",-4,"AFINN"
"501",1364,"The College Dropout","Last Call","shit",-4,"AFINN"
"502",1365,"The College Dropout","Last Call","motherfucking",-5,"AFINN"
"503",1366,"The College Dropout","Last Call","fucking",-4,"AFINN"
"504",1368,"The College Dropout","Last Call","motherfucker",-5,"AFINN"
"505",1377,"The College Dropout","Last Call","ass",-4,"AFINN"
"506",1380,"The College Dropout","Last Call","fame",1,"AFINN"
"507",1381,"The College Dropout","Last Call","fucking",-4,"AFINN"
"508",1382,"The College Dropout","Last Call","top",2,"AFINN"
"509",1385,"The College Dropout","Last Call","drop",-1,"AFINN"
"510",1385,"The College Dropout","Last Call","flop",-2,"AFINN"
"511",1386,"The College Dropout","Last Call","stop",-1,"AFINN"
"512",1387,"The College Dropout","Last Call","niggas",-5,"AFINN"
"513",1392,"The College Dropout","Last Call","dick",-4,"AFINN"
"514",1392,"The College Dropout","Last Call","stop",-1,"AFINN"
"515",1395,"The College Dropout","Last Call","funny",4,"AFINN"
"516",1396,"The College Dropout","Last Call","killed",-3,"AFINN"
"517",1405,"The College Dropout","Last Call","ass",-4,"AFINN"
"518",1406,"The College Dropout","Last Call","overlooked",-1,"AFINN"
"519",1408,"The College Dropout","Last Call","feeling",1,"AFINN"
"520",1416,"The College Dropout","Last Call","awards",3,"AFINN"
"521",1416,"The College Dropout","Last Call","nice",3,"AFINN"
"522",1417,"The College Dropout","Last Call","ass",-4,"AFINN"
"523",1417,"The College Dropout","Last Call","awards",3,"AFINN"
"524",1417,"The College Dropout","Last Call","won",3,"AFINN"
"525",1419,"The College Dropout","Last Call","love",3,"AFINN"
"526",1421,"The College Dropout","Last Call","arrogant",-2,"AFINN"
"527",1421,"The College Dropout","Last Call","blame",-2,"AFINN"
"528",1422,"The College Dropout","Last Call","embarrassing",-2,"AFINN"
"529",1422,"The College Dropout","Last Call","straight",1,"AFINN"
"530",1424,"The College Dropout","Last Call","motherfucker",-5,"AFINN"
"531",1425,"The College Dropout","Last Call","dream",1,"AFINN"
"532",1425,"The College Dropout","Last Call","kill",-3,"AFINN"
"533",1426,"The College Dropout","Last Call","dreams",1,"AFINN"
"534",1428,"The College Dropout","Last Call","laugh",1,"AFINN"
"535",1430,"The College Dropout","Last Call","niggas",-5,"AFINN"
"536",1431,"The College Dropout","Last Call","shit",-4,"AFINN"
"537",1437,"The College Dropout","Last Call","hard",-1,"AFINN"
"538",1438,"The College Dropout","Last Call","god",1,"AFINN"
"539",1443,"The College Dropout","Last Call","niggas",-5,"AFINN"
"540",1443,"The College Dropout","Last Call","shit",-4,"AFINN"
"541",1444,"The College Dropout","Last Call","miracle",4,"AFINN"
"542",1453,"The College Dropout","Last Call","ass",-4,"AFINN"
"543",1454,"The College Dropout","Last Call","niggas",-5,"AFINN"
"544",1463,"The College Dropout","Last Call","mess",-2,"AFINN"
"545",1466,"The College Dropout","Last Call","shit",-4,"AFINN"
"546",1468,"The College Dropout","Last Call","ghost",-1,"AFINN"
"547",1469,"The College Dropout","Last Call","shit",-4,"AFINN"
"548",1471,"The College Dropout","Last Call","crazy",-2,"AFINN"
"549",1471,"The College Dropout","Last Call","shit",-4,"AFINN"
"550",1480,"The College Dropout","Last Call","appreciated",2,"AFINN"
"551",1480,"The College Dropout","Last Call","fresh",1,"AFINN"
"552",1486,"The College Dropout","Last Call","shit",-4,"AFINN"
"553",1488,"The College Dropout","Last Call","bad",-3,"AFINN"
"554",1488,"The College Dropout","Last Call","jerk",-3,"AFINN"
"555",1488,"The College Dropout","Last Call","leave",-1,"AFINN"
"556",1488,"The College Dropout","Last Call","shit",-4,"AFINN"
"557",1488,"The College Dropout","Last Call","straight",2,"AFINN"
"558",1490,"The College Dropout","Last Call","shit",-4,"AFINN"
"559",1495,"The College Dropout","Last Call","matter",1,"AFINN"
"560",1502,"The College Dropout","Last Call","shit",-8,"AFINN"
"561",1503,"The College Dropout","Last Call","niggas",-5,"AFINN"
"562",1507,"The College Dropout","Last Call","miracle",4,"AFINN"
"563",1507,"The College Dropout","Last Call","niggas",-5,"AFINN"
"564",1507,"The College Dropout","Last Call","shit",-8,"AFINN"
"565",1512,"The College Dropout","Last Call","proudly",2,"AFINN"
"566",1513,"The College Dropout","Last Call","love",3,"AFINN"
"567",1515,"The College Dropout","Last Call","dick",-4,"AFINN"
"568",1518,"The College Dropout","Last Call","crazy",-2,"AFINN"
