"","album_name","track_title","track_n","lyric","line"
"6176","Yeezus","Hold My Liquor",5,"Baby girl, he's a loner",39
"6177","Yeezus","Hold My Liquor",5,"Late-night organ donor",40
"6178","Yeezus","Hold My Liquor",5,"After that, he disown ya",41
"6179","Yeezus","Hold My Liquor",5,"After that he's just hopeless",42
"6180","Yeezus","Hold My Liquor",5,"Soul mates become soulless",43
"6181","Yeezus","Hold My Liquor",5,"""When it's over it's over""",44
"6182","Yeezus","Hold My Liquor",5,"And bitch, I'm back out my coma",45
"6183","Yeezus","Hold My Liquor",5,"Callin' up your uncle's place",46
"6184","Yeezus","Hold My Liquor",5,"Shit's all over the place",47
"6185","Yeezus","Hold My Liquor",5,"I don't hear your phone",48
"6186","Yeezus","Hold My Liquor",5,"Ohhh, I wanna phone home",49
"6187","Yeezus","Hold My Liquor",5,"I can't handle no liquor",50
"6188","Yeezus","Hold My Liquor",5,"But these bitches can't handle me",51
"6189","Yeezus","Hold My Liquor",5,"I can't control my niggas",52
"6190","Yeezus","Hold My Liquor",5,"And my niggas they can't control me",53
"6191","Yeezus","Hold My Liquor",5,"You say you know me, my nigga",54
"6192","Yeezus","Hold My Liquor",5,"But you really just know the old me",55
"6193","Yeezus","Hold My Liquor",5,"I heard you need a new fad (a new girl)",56
"6194","Yeezus","Hold My Liquor",5,"I heard you need a new stack (a new girl)",57
"6195","Yeezus","Hold My Liquor",5,"I heard you need a new phone (a new girl)",58
"6196","Yeezus","Hold My Liquor",5,"I know your 'rents ain't be home (a new girl)",59
"6197","Yeezus","Hold My Liquor",5,"Callin' up your uncle's place",60
"6198","Yeezus","Hold My Liquor",5,"Shit's all over the place",61
"6199","Yeezus","Hold My Liquor",5,"I don't hear your phone",62
"6200","Yeezus","Hold My Liquor",5,"Ohhh, I wanna phone home",63
"6201","Yeezus","I'm In It",6,"Damn your lips very soft",1
"6202","Yeezus","I'm In It",6,"As I turn my Blackberry off",2
"6203","Yeezus","I'm In It",6,"And I turn your bathwater on",3
"6204","Yeezus","I'm In It",6,"And you turn off your iPhone",4
"6205","Yeezus","I'm In It",6,"Careless whispers, eye fuckin', bitin' ass",5
"6206","Yeezus","I'm In It",6,"Neck, ears, hair, legs, eating ass",6
"6207","Yeezus","I'm In It",6,"Your pussy's too good, I need to crash",7
"6208","Yeezus","I'm In It",6,"Your titties, let 'em out, free at last",8
"6209","Yeezus","I'm In It",6,"Thank God almighty, they free at last",9
"6210","Yeezus","I'm In It",6,"We was up at the party but we was leavin' fast",10
"6211","Yeezus","I'm In It",6,"Had to stop at 7-Eleven like I needed gas",11
"6212","Yeezus","I'm In It",6,"I'm lyin', I needed condoms, don't look through the glass",12
"6213","Yeezus","I'm In It",6,"Chasin' love, all the bittersweet hours lost",13
"6214","Yeezus","I'm In It",6,"Eatin' Asian pussy, all I need was sweet and sour sauce",14
"6215","Yeezus","I'm In It",6,"Tell your boss you need an extra hour off",15
"6216","Yeezus","I'm In It",6,"Get you super wet after we turn the shower off",16
"6217","Yeezus","I'm In It",6,"That's all dem can do (Say wah? Say wah? Say wah? Say wah?)",17
"6218","Yeezus","I'm In It",6,"That's all dem can do",18
"6219","Yeezus","I'm In It",6,"We deal with action ting",19
"6220","Yeezus","I'm In It",6,"Just a badman ting, a dat man do",20
"6221","Yeezus","I'm In It",6,"Action ting, yo, a badman ting",21
"6222","Yeezus","I'm In It",6,"I'm a badman you if know say",22
"6223","Yeezus","I'm In It",6,"Disrespect we no tek, no way Jose",23
"6224","Yeezus","I'm In It",6,"Try that 'pon February the 30th",24
"6225","Yeezus","I'm In It",6,"That's right, couldn't try that no day",25
"6226","Yeezus","I'm In It",6,"When we roll 'round 'pon your block",26
"6227","Yeezus","I'm In It",6,"Nuh badda feel say we won't spray, like a aerosol can",27
"6228","Yeezus","I'm In It",6,"When we roll 'round 'pon your block",28
"6229","Yeezus","I'm In It",6,"Nuh badda feel seh we won't spray, like an aerosol can",29
"6230","Yeezus","I'm In It",6,"We agon' smile 'pon court day",30
"6231","Yeezus","I'm In It",6,"Because we beat murder charge like O.J",31
"6232","Yeezus","I'm In It",6,"That's right, I'm in it",32
"6233","Yeezus","I'm In It",6,"(Should've known I would fall)",33
"6234","Yeezus","I'm In It",6,"I'm in it",34
"6235","Yeezus","I'm In It",6,"(Steppin' on cracks on the floor)",35
"6236","Yeezus","I'm In It",6,"That's right",36
"6237","Yeezus","I'm In It",6,"(And your boys at your door)",37
"6238","Yeezus","I'm In It",6,"That's right, I'm in it",38
"6239","Yeezus","I'm In It",6,"(Well, you need to fight for your own)",39
"6240","Yeezus","I'm In It",6,"That's right, I'm in it",40
"6241","Yeezus","I'm In It",6,"(Then don't let me at your table)",41
"6242","Yeezus","I'm In It",6,"I'm in it",42
"6243","Yeezus","I'm In It",6,"(If you just gonna lay there)",43
"6244","Yeezus","I'm In It",6,"Damn Right",44
"6245","Yeezus","I'm In It",6,"Fist jumps in the air, you love flame wars",45
"6246","Yeezus","I'm In It",6,"I'll be gone long, grab that ass, shed your clothes",46
"6247","Yeezus","I'm In It",6,"Uh, picked up where we left off",47
"6248","Yeezus","I'm In It",6,"Uh, I need you home when I get off",48
"6249","Yeezus","I'm In It",6,"Uh, you know I need that wet mouth",49
"6250","Yeezus","I'm In It",6,"Uh, I know you need that reptile",50
"6251","Yeezus","I'm In It",6,"Uh, she cut from a different textile",51
"6252","Yeezus","I'm In It",6,"Uh, she love different kinds of sex now",52
"6253","Yeezus","I'm In It",6,"Uh, black girl sippin' white wine",53
"6254","Yeezus","I'm In It",6,"Put my fist in her like a civil rights sign",54
"6255","Yeezus","I'm In It",6,"And grabbed it with a slight grind",55
"6256","Yeezus","I'm In It",6,"And held it 'til the right time",56
"6257","Yeezus","I'm In It",6,"Then she came like AAAAAHHH!",57
"6258","Yeezus","I'm In It",6,"Justin Vernon",58
"6259","Yeezus","I'm In It",6,"That's why I'm in it and I can't get out",59
"6260","Yeezus","I'm In It",6,"That's all dem can do (Say wah? Say wah? Say wah? Say wah?)",60
"6261","Yeezus","I'm In It",6,"That's why I'm in it and I can't get out",61
"6262","Yeezus","I'm In It",6,"(That's all dem can do)",62
"6263","Yeezus","I'm In It",6,"That's all dem can do",63
"6264","Yeezus","I'm In It",6,"We deal with action ting",64
"6265","Yeezus","I'm In It",6,"Just a badman ting, a dat man do",65
"6266","Yeezus","I'm In It",6,"That's right I'm in it",66
"6267","Yeezus","I'm In It",6,"I'll be gone long, grab that ass, shed your clothes",67
"6268","Yeezus","I'm In It",6,"Say you long for me, for you",68
"6269","Yeezus","I'm In It",6,"Lay it off with all your rules",69
"6270","Yeezus","I'm In It",6,"Star fucker",70
"6271","Yeezus","I'm In It",6,"Star fucker",71
"6272","Yeezus","I'm In It",6,"Star fucker",72
"6273","Yeezus","I'm In It",6,"Who, where?",73
"6274","Yeezus","I'm In It",6,"Time to take it too far now",74
"6275","Yeezus","I'm In It",6,"Uh, Michael Douglas out the car now",75
"6276","Yeezus","I'm In It",6,"Uh, got the kids-and-the-wife life",76
"6277","Yeezus","I'm In It",6,"Uh, but can't wake up from the nightlife",77
"6278","Yeezus","I'm In It",6,"Uh, I'm so scared of my demons",78
"6279","Yeezus","I'm In It",6,"Uh, I go to sleep with a nightlight",79
"6280","Yeezus","I'm In It",6,"Uh, my mind move like a Tron bike",80
"6281","Yeezus","I'm In It",6,"Uh, pop a wheelie on the Zeitgeist",81
"6282","Yeezus","I'm In It",6,"Uh, I'm finna start a new movement",82
"6283","Yeezus","I'm In It",6,"Uh, being led by the drums",83
"6284","Yeezus","I'm In It",6,"Uh, I'm a rap-lic priest",84
"6285","Yeezus","I'm In It",6,"Uh, gettin' head by the nuns",85
"6286","Yeezus","I'm In It",6,"Uh, they don't play what I'm playin'",86
"6287","Yeezus","I'm In It",6,"Uh, they don't see what I'm sayin'",87
"6288","Yeezus","I'm In It",6,"Uh, they be ballin' in the D-League",88
"6289","Yeezus","I'm In It",6,"Uh, I be speakin' Swaghili",89
"6290","Yeezus","Blood On the Leaves",7,"Strange fruit hangin' from the poplar trees",1
"6291","Yeezus","Blood On the Leaves",7,"Blood on the leaves",2
"6292","Yeezus","Blood On the Leaves",7,"I just need to clear my mind now",3
"6293","Yeezus","Blood On the Leaves",7,"It's been racin' since the summertime",4
"6294","Yeezus","Blood On the Leaves",7,"Now I'm holdin' down the summer now",5
"6295","Yeezus","Blood On the Leaves",7,"And all I want is what I can't buy now",6
"6296","Yeezus","Blood On the Leaves",7,"Cause I ain't got the money on me right now",7
"6297","Yeezus","Blood On the Leaves",7,"And I told you to wait",8
"6298","Yeezus","Blood On the Leaves",7,"Yeah, I told you to wait",9
"6299","Yeezus","Blood On the Leaves",7,"So I'ma need a little more time now",10
"6300","Yeezus","Blood On the Leaves",7,"Cause I ain't got the money on me right now",11
"6301","Yeezus","Blood On the Leaves",7,"And I thought you could wait",12
"6302","Yeezus","Blood On the Leaves",7,"Yeah, I thought you could wait",13
"6303","Yeezus","Blood On the Leaves",7,"These bitches surroundin' me",14
"6304","Yeezus","Blood On the Leaves",7,"All want something out me",15
"6305","Yeezus","Blood On the Leaves",7,"Then they talk about me",16
"6306","Yeezus","Blood On the Leaves",7,"Would be lost without me",17
"6307","Yeezus","Blood On the Leaves",7,"We could've been somebody",18
"6308","Yeezus","Blood On the Leaves",7,"Thought you'd be different 'bout it",19
"6309","Yeezus","Blood On the Leaves",7,"Now I know you not it",20
"6310","Yeezus","Blood On the Leaves",7,"So let's get on with it",21
"6311","Yeezus","Blood On the Leaves",7,"We could've been somebody",22
"6312","Yeezus","Blood On the Leaves",7,"'stead you had to tell somebody",23
"6313","Yeezus","Blood On the Leaves",7,"Let's take it back to the first party",24
"6314","Yeezus","Blood On the Leaves",7,"When you tried your first molly",25
"6315","Yeezus","Blood On the Leaves",7,"And came out of your body",26
"6316","Yeezus","Blood On the Leaves",7,"And came out of your body",27
"6317","Yeezus","Blood On the Leaves",7,"Running naked down the lobby",28
"6318","Yeezus","Blood On the Leaves",7,"And you was screamin' that you love me",29
"6319","Yeezus","Blood On the Leaves",7,"Before the limelight tore ya",30
"6320","Yeezus","Blood On the Leaves",7,"Before the limelight stole ya",31
"6321","Yeezus","Blood On the Leaves",7,"Remember we were so young",32
"6322","Yeezus","Blood On the Leaves",7,"When I would hold you",33
"6323","Yeezus","Blood On the Leaves",7,"Before the blood on the leaves",34
"6324","Yeezus","Blood On the Leaves",7,"I know there ain't wrong with me",35
"6325","Yeezus","Blood On the Leaves",7,"Something strange is happenin'",36
"6326","Yeezus","Blood On the Leaves",7,"You could've been somebody",37
"6327","Yeezus","Blood On the Leaves",7,"We could've ugh, we could've been somebody",38
"6328","Yeezus","Blood On the Leaves",7,"Or was it on the first party",39
"6329","Yeezus","Blood On the Leaves",7,"When we tried our first molly",40
"6330","Yeezus","Blood On the Leaves",7,"And came out of our body",41
"6331","Yeezus","Blood On the Leaves",7,"And came out of our body",42
"6332","Yeezus","Blood On the Leaves",7,"Before they call lawyers",43
"6333","Yeezus","Blood On the Leaves",7,"Before you tried to destroy us",44
"6334","Yeezus","Blood On the Leaves",7,"How you gon' lie to the lawyer?",45
"6335","Yeezus","Blood On the Leaves",7,"It's like I don't even know ya",46
"6336","Yeezus","Blood On the Leaves",7,"I gotta bring it back to the 'nolia",47
"6337","Yeezus","Blood On the Leaves",7,"Fuck them other niggas 'cause I'm down with my niggas",48
"6338","Yeezus","Blood On the Leaves",7,"Fuck them other niggas 'cause I'm down with my niggas",49
"6339","Yeezus","Blood On the Leaves",7,"Fuck them other niggas 'cause I'm down with my niggas",50
"6340","Yeezus","Blood On the Leaves",7,"I ride with my niggas, I'd die for my...",51
"6341","Yeezus","Blood On the Leaves",7,"To all my second string bitches, try and get a baby",52
"6342","Yeezus","Blood On the Leaves",7,"Trying to get a baby, now you talkin' crazy",53
"6343","Yeezus","Blood On the Leaves",7,"I don't give a damn if you used to talk to JAY-Z",54
"6344","Yeezus","Blood On the Leaves",7,"He ain't with you, he with Beyoncé, you need to stop actin' lazy",55
"6345","Yeezus","Blood On the Leaves",7,"She Instagram herself like #BadBitchAlert",56
"6346","Yeezus","Blood On the Leaves",7,"He Instagram his watch like #MadRichAlert",57
"6347","Yeezus","Blood On the Leaves",7,"He only wanna see that ass in reverse",58
"6348","Yeezus","Blood On the Leaves",7,"Two-thousand-dollar bag with no cash in your purse",59
"6349","Yeezus","Blood On the Leaves",7,"Now you sittin' courtside, wifey on the other side",60
"6350","Yeezus","Blood On the Leaves",7,"Gotta keep 'em separated, I call that apartheid",61
"6351","Yeezus","Blood On the Leaves",7,"Then she said she impregnated, that's the night your heart died",62
"6352","Yeezus","Blood On the Leaves",7,"Then you gotta go and tell your girl and report that",63
"6353","Yeezus","Blood On the Leaves",7,"Main reason cause your pastor said you can't abort that",64
"6354","Yeezus","Blood On the Leaves",7,"Now your driver say that new Benz you can't afford that",65
"6355","Yeezus","Blood On the Leaves",7,"All that cocaine on the table you can't snort that",66
"6356","Yeezus","Blood On the Leaves",7,"That goin' to that owin' money that the court got",67
"6357","Yeezus","Blood On the Leaves",7,"All in on that alimony, uh,",68
"6358","Yeezus","Blood On the Leaves",7,"yeah-yeah, she got you homie, yeah",69
"6359","Yeezus","Blood On the Leaves",7,"'til death but do your part, unholy matrimony",70
"6360","Yeezus","Blood On the Leaves",7,"That summer night holdin' long and long, 'din long",71
"6361","Yeezus","Blood On the Leaves",7,"Now waiting for the summer rose and (breathe)",72
"6362","Yeezus","Blood On the Leaves",7,"And breathe and breathe",73
"6363","Yeezus","Blood On the Leaves",7,"And breathe and breathe",74
"6364","Yeezus","Blood On the Leaves",7,"And breathe and breathe",75
"6365","Yeezus","Blood On the Leaves",7,"And live and learn",76
"6366","Yeezus","Blood On the Leaves",7,"And live and learn",77
"6367","Yeezus","Blood On the Leaves",7,"And livin' and livin' like I'm lonely",78
"6368","Yeezus","Blood On the Leaves",7,"Lonely, lonely",79
"6369","Yeezus","Blood On the Leaves",7,"And livin' all I have",80
"6370","Yeezus","Blood On the Leaves",7,"And livin' all",81
"6371","Yeezus","Blood On the Leaves",7,"And live",82
"6372","Yeezus","Blood On the Leaves",7,"And live",83
"6373","Yeezus","Guilt Trip",8,"I need to call it off",1
"6374","Yeezus","Guilt Trip",8,"I need to, I need to make it known",2
"6375","Yeezus","Guilt Trip",8,"'nother one, something gone",3
"6376","Yeezus","Guilt Trip",8,"Capricorn",4
"6377","Yeezus","Guilt Trip",8,"Dancing out on the lawn",5
"6378","Yeezus","Guilt Trip",8,"Fancy like the things she likes",6
"6379","Yeezus","Guilt Trip",8,"She lives her life",7
"6380","Yeezus","Guilt Trip",8,"I'm living mine",8
"6381","Yeezus","Guilt Trip",8,"All dem a gwaan dem a dem a dem a gwaan",9
"6382","Yeezus","Guilt Trip",8,"Dem a gwaan gwaan gwaan, sof-sof-softer sof-softer",10
"6383","Yeezus","Guilt Trip",8,"All dem a gwaan dem a dem a dem a gwaan",11
"6384","Yeezus","Guilt Trip",8,"Dem a gwaan gwaan gwaan, softer than clay",12
"6385","Yeezus","Guilt Trip",8,"Maybe it's 'cause she into Leos and I was into trios",13
"6386","Yeezus","Guilt Trip",8,"Plus all the trips to Rio couldn't have helped",14
"6387","Yeezus","Guilt Trip",8,"It's gettin' cold, better bring your ski clothes",15
"6388","Yeezus","Guilt Trip",8,"Peekin' through the keyhole, the door locked by myself",16
"6389","Yeezus","Guilt Trip",8,"And I'm feelin' it right now",17
"6390","Yeezus","Guilt Trip",8,"'Cause it's the time when my heart got shot down",18
"6391","Yeezus","Guilt Trip",8,"Blocka, blocka, blocka-blocka, blocka",19
"6392","Yeezus","Guilt Trip",8,"Pour a little champagne, cranberry vodka",20
"6393","Yeezus","Guilt Trip",8,"Feelin' lied to like parents never said you adopted",21
"6394","Yeezus","Guilt Trip",8,"Your feelings like Zulu, then nothing is a Shaka",22
"6395","Yeezus","Guilt Trip",8,"I hit her with Jamaican dick, I'm the new Shabba",23
"6396","Yeezus","Guilt Trip",8,"She lookin' for her daddy, call me Big Poppa",24
"6397","Yeezus","Guilt Trip",8,"On to the next saga",25
"6398","Yeezus","Guilt Trip",8,"Focus on the future and let the crew knock her",26
"6399","Yeezus","Guilt Trip",8,"Star Wars fur, yeah, I'm rockin' Chewbacca",27
"6400","Yeezus","Guilt Trip",8,"The one Chief Rocka, number-one Chief Rocka",28
"6401","Yeezus","Guilt Trip",8,"All dem a gwaan dem a dem a dem a gwaan",29
"6402","Yeezus","Guilt Trip",8,"Dem a gwaan gwaan gwaan, sof-sof-softer sof-softer",30
"6403","Yeezus","Guilt Trip",8,"All dem a gwaan dem a dem a dem a gwaan",31
"6404","Yeezus","Guilt Trip",8,"Dem a gwaan gwaan gwaan, softer than clay",32
"6405","Yeezus","Guilt Trip",8,"None ah dem have the guts to rise it and spray",33
"6406","Yeezus","Guilt Trip",8,"None ah dem have the guts to bust the SK",34
"6407","Yeezus","Guilt Trip",8,"Ohh, ohh, ohh",35
"6408","Yeezus","Guilt Trip",8,"If you love me so much then why'd you let me go?",36
"6409","Yeezus","Guilt Trip",8,"If you love me so much then why'd you let me go?",37
"6410","Yeezus","Guilt Trip",8,"If you love me so much then why'd you let me go?",38
"6411","Yeezus","Guilt Trip",8,"Let me go, let me go, let me go, let me go",39
"6412","Yeezus","Guilt Trip",8,"If you love me so much then why'd you let me go?",40
"6413","Yeezus","Guilt Trip",8,"Let me go, let me go",41
"6414","Yeezus","Guilt Trip",8,"All dem a gwaan dem a dem a dem a gwaan",42
"6415","Yeezus","Guilt Trip",8,"Dem a gwaan gwaan gwaan, sof-sof-softer sof-softer",43
"6416","Yeezus","Guilt Trip",8,"All dem a gwaan dem a dem a dem a gwaan",44
"6417","Yeezus","Guilt Trip",8,"Dem a gwaan gwaan gwaan, softer than clay",45
"6418","Yeezus","Guilt Trip",8,"None ah dem have the guts to rise it and spray",46
"6419","Yeezus","Guilt Trip",8,"None ah dem have the guts to bust the SK",47
"6420","Yeezus","Send It Up",9,"Relivin' the past?",1
"6421","Yeezus","Send It Up",9,"Your loss!",2
"6422","Yeezus","Send It Up",9,"Rockstar bitch call me Elvis",3
"6423","Yeezus","Send It Up",9,"M.O.B, she call me selfish",4
"6424","Yeezus","Send It Up",9,"Success got 'em jealous",5
"6425","Yeezus","Send It Up",9,"Shorty's killin', while I'm drillin'",6
"6426","Yeezus","Send It Up",9,"Tattoos, how they break the news",7
"6427","Yeezus","Send It Up",9,"It was real if you made the news",8
"6428","Yeezus","Send It Up",9,"Last night my bitches came in twos",9
"6429","Yeezus","Send It Up",9,"And they both sucked like they came to lose",10
"6430","Yeezus","Send It Up",9,"Dropped out the first day of school",11
"6431","Yeezus","Send It Up",9,"Cause niggas got cocaine to move",12
"6432","Yeezus","Send It Up",9,"I be goin' hard, I got a name to prove",13
"6433","Yeezus","Send It Up",9,"Killin' 'em, honey how I make the pain improve",14
"6434","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",15
"6435","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",16
"6436","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",17
"6437","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",18
"6438","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",19
"6439","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",20
"6440","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",21
"6441","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",22
"6442","Yeezus","Send It Up",9,"This the cray-ist shit in the club",23
"6443","Yeezus","Send It Up",9,"Since ""In Da Club""",24
"6444","Yeezus","Send It Up",9,"It's so packed I might ride around",25
"6445","Yeezus","Send It Up",9,"On my bodyguard's back like Prince in the club",26
"6446","Yeezus","Send It Up",9,"She say ""Can you get my friends in the club?""",27
"6447","Yeezus","Send It Up",9,"I say ""Can you get my Benz in the club?""",28
"6448","Yeezus","Send It Up",9,"If not, treat your friends like my Benz",29
"6449","Yeezus","Send It Up",9,"Park they ass outside 'til the evenin' end",30
"6450","Yeezus","Send It Up",9,"When I go raw, I like to leave it in",31
"6451","Yeezus","Send It Up",9,"When I wake up, I like to go again",32
"6452","Yeezus","Send It Up",9,"When I go to work, she gotta call it in",33
"6453","Yeezus","Send It Up",9,"She can't go to work, same clothes again",34
"6454","Yeezus","Send It Up",9,"And her heart colder than the souls of men",35
"6455","Yeezus","Send It Up",9,"Louboutin on the toes again",36
"6456","Yeezus","Send It Up",9,"Tight dress dancin' close to him",37
"6457","Yeezus","Send It Up",9,"Yeezus just rose again",38
"6458","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",39
"6459","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",40
"6460","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",41
"6461","Yeezus","Send It Up",9,"We can send this bitch up, it can go down",42
"6462","Yeezus","Send It Up",9,"Memories don't live like people do",43
"6463","Yeezus","Send It Up",9,"They always 'member you",44
"6464","Yeezus","Send It Up",9,"Whether things are good or bad",45
"6465","Yeezus","Send It Up",9,"It's just the memories that you have",46
"6466","Yeezus","Send It Up",9,"Memories don't live like people do",47
"6467","Yeezus","Send It Up",9,"They always 'member you",48
"6468","Yeezus","Send It Up",9,"Whether things are good or bad",49
"6469","Yeezus","Send It Up",9,"It's just the memories that you have",50
"6470","Yeezus","Bound 2",10,"Brenda Lee",1
"6471","Yeezus","Bound 2",10,"B-b-b-b-bound to fall in love",2
"6472","Yeezus","Bound 2",10,"Bound to fall in love",3
"6473","Yeezus","Bound 2",10,"Uh-huh, honey",4
"6474","Yeezus","Bound 2",10,"All them other niggas lame, and you know it now",5
"6475","Yeezus","Bound 2",10,"When a real nigga hold you down, you s'posed to drown",6
"6476","Yeezus","Bound 2",10,"Brenda Lee",7
"6477","Yeezus","Bound 2",10," &amp; ",8
"6478","Yeezus","Bound 2",10,"Kanye West",9
"6479","Yeezus","Bound 2",10,"Bound to fall in love",10
"6480","Yeezus","Bound 2",10,"B-b-b-b-bound to fall in love (",11
"6481","Yeezus","Bound 2",10,"bound",12
"6482","Yeezus","Bound 2",10,"Uh-huh, honey",13
"6483","Yeezus","Bound 2",10,"What you doin' in the club on a Thursday?",14
"6484","Yeezus","Bound 2",10,"She say she only here for her girl birthday",15
"6485","Yeezus","Bound 2",10,"They ordered champagne but still look thirsty",16
"6486","Yeezus","Bound 2",10,"Rock Forever 21 but just turned thirty",17
"6487","Yeezus","Bound 2",10,"I know I got a bad reputation",18
"6488","Yeezus","Bound 2",10,"Walking-round-always-mad reputation",19
"6489","Yeezus","Bound 2",10,"Leave-a-pretty-girl-sad reputation",20
"6490","Yeezus","Bound 2",10,"Start a Fight Club, Brad reputation",21
"6491","Yeezus","Bound 2",10,"I turnt the nightclub out of the basement",22
"6492","Yeezus","Bound 2",10,"I'll turn the plane 'round, your ass keep complainin'",23
"6493","Yeezus","Bound 2",10,"How you gon' be mad on vacation?",24
"6494","Yeezus","Bound 2",10,"Dutty wining 'round all these Jamaicans",25
"6495","Yeezus","Bound 2",10,"Uh, this that prom shit",26
"6496","Yeezus","Bound 2",10,"This that what-we-do-don't-tell-your-mom shit",27
"6497","Yeezus","Bound 2",10,"This that red-cup-all-on-the-lawn shit",28
"6498","Yeezus","Bound 2",10,"Got a fresh cut, straight out the salon, bitch",29
"6499","Yeezus","Bound 2",10,"Brenda Lee",30
"6500","Yeezus","Bound 2",10,"I know you're tired of lovin', of lovin'",31
"6501","Yeezus","Bound 2",10,"With nobody to love, nobody, nobody",32
"6502","Yeezus","Bound 2",10,"(Uh-huh, honey)",33
"6503","Yeezus","Bound 2",10,"Ponderosa Twins Plus One",34
"6504","Yeezus","Bound 2",10," &amp; ",35
"6505","Yeezus","Bound 2",10,"Brenda Lee",36
"6506","Yeezus","Bound 2",10,"Close your eyes and let the word paint a thousand pictures",37
"6507","Yeezus","Bound 2",10,"One good girl is worth a thousand bitches",38
"6508","Yeezus","Bound 2",10,"Bound (",39
"6509","Yeezus","Bound 2",10,"Bound to fall in love",40
"6510","Yeezus","Bound 2",10,"Bound (",41
"6511","Yeezus","Bound 2",10,"Bound to fall in love",42
"6512","Yeezus","Bound 2",10,"Uh-huh, honey",43
"6513","Yeezus","Bound 2",10,"I wanna fuck you hard on the sink",44
"6514","Yeezus","Bound 2",10,"After that, give you somethin' to drink",45
"6515","Yeezus","Bound 2",10,"Step back, can't get spunk on the mink",46
"6516","Yeezus","Bound 2",10,"I mean damn, what would Jeromey Romey Romey Rome think?",47
"6517","Yeezus","Bound 2",10,"Hey, you remember where we first met?",48
"6518","Yeezus","Bound 2",10,"Okay, I don't remember where we first met",49
"6519","Yeezus","Bound 2",10,"But hey, admittin' is the first step",50
"6520","Yeezus","Bound 2",10,"And hey, you know ain't nobody perfect",51
"6521","Yeezus","Bound 2",10,"And I know, with the hoes I got the worst rep",52
"6522","Yeezus","Bound 2",10,"But hey, their backstroke I'm tryna perfect",53
"6523","Yeezus","Bound 2",10,"And hey, ayo, we made it: Thanksgivin'",54
"6524","Yeezus","Bound 2",10,"So hey, maybe we can make it to Christmas",55
"6525","Yeezus","Bound 2",10,"She asked me what I wished for on my wishlist",56
"6526","Yeezus","Bound 2",10,"Have you ever asked your bitch for other bitches?",57
"6527","Yeezus","Bound 2",10,"Maybe we could still make it to the church steps",58
"6528","Yeezus","Bound 2",10,"But first, you gon' remember how to forget",59
"6529","Yeezus","Bound 2",10,"After all these long-ass verses",60
"6530","Yeezus","Bound 2",10,"I'm tired, you tired, Jesus wept",61
"6531","Yeezus","Bound 2",10,"Brenda Lee",62
"6532","Yeezus","Bound 2",10,"I know you're tired of lovin', of lovin'",63
"6533","Yeezus","Bound 2",10,"With nobody to love, nobody, nobody",64
"6534","Yeezus","Bound 2",10,"So just grab somebody, no leavin' this party",65
"6535","Yeezus","Bound 2",10,"With nobody to love, nobody, nobody",66
"6536","Yeezus","Bound 2",10,"Uh-huh, honey",67
"6537","Yeezus","Bound 2",10,"Ponderosa Twins Plus One",68
"6538","Yeezus","Bound 2",10,", &amp; ",69
"6539","Yeezus","Bound 2",10,"Brenda Lee",70
"6540","Yeezus","Bound 2",10,"Jerome's in the house, watch your mouth",71
"6541","Yeezus","Bound 2",10,"Jerome's in the house, watch your mouth",72
"6542","Yeezus","Bound 2",10,"Bound to fall in love",73
"6543","Yeezus","Bound 2",10,"Bound",74
"6544","Yeezus","Bound 2",10,"Bound to fall in love",75
"6545","Yeezus","Bound 2",10,"Bound",76
"6546","Yeezus","Bound 2",10,"Uh-huh, honey",77
"6547","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"(Yes, God)",1
"6548","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We don't want no devils in the house, God (Yes, Lord)",2
"6549","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"We want the lord (Yes, Jesus)",3
"6550","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"And that's it (Yes, God)",4
"6551","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Hallej- hand over Satan (Yes, Jesus)",5
"6552","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Jesus praise the Lord (Yes, God)",6
"6553","The Life Of Pablo","Ultralight Beam (Ft. Chance The Rapper, Kelly Price, Kirk Franklin & The-Dream)",1,"Hallelujah, God (Yes, God)",7
